requisition_id,main_equipment_name,equipment_serial_no,motor_manufacturing_year,application_use,installed_location,installed_qty,make,model,frame,size,power_rating,kw,kva,rpm,duty_cycle,voltage,current,received_date,received_time,defects_observed,repairs_required,reason_of_failure_id,reason_of_failure_text,warranty_status,previous_refurbishment_job_no,spares_details,service_type_id,service_type_text,equipment_type_id,equipment_type_text,bearing_id,bearing_text,status,created_at,updated_at,created_by,updated_by,motor_age_years,repair_count,days_since_last_repair,previous_refurb_count,bearing_failure_count,winding_failure_count,rotor_failure_count,insulation_failure_count,dept_failure_rate,make_failure_rate,duty_cycle_encoded,make_encoded,equipment_type_encoded,application_use_encoded,health_score,risk_category,risk_label
1159,DC Motor,EQ10011,2000,Rolling Mill Drive,Blast Furnace,1,Siemens,M423,D315S,1.5 KW,1.48,1.5,1.69,1000,Periodic (S5),415,2.4,2023-05-26,08:07:00,"Bearing seized, motor stalled",Bearings replaced and housing cleaned. Shaft journal inspected. Alignment checked.,1,Bearing Failure,Out of Warranty,JOB-65082,Bearing 6305 2RS,2,Bearing Replacement,2,DC Motor,3,6305 2RS,DISPATCHED,2023-05-26 00:00:00,2023-06-02 00:00:00,operator_17,supervisor_03,26,2,123.0,2,1,0,0,0,3.8405797101449277,4.48,3,7,4,8,58.1,1,MEDIUM
760,DC Motor,EQ10011,2000,Rolling Mill Drive,Blast Furnace,1,Siemens,S915,D315S,1.5 KW,1.48,1.5,1.69,1000,Periodic (S5),415,2.4,2024-03-22,21:09:00,Motor overheating during normal load,Cooling system repaired. Fan replaced. Ventilation passages cleaned.,5,Overheating,Out of Warranty,JOB-60314,"Grease, Cleaning agents",4,Alignment Correction,2,DC Motor,10,22210 E,DISPATCHED,2024-03-22 00:00:00,2024-04-06 00:00:00,operator_11,supervisor_04,26,3,301.0,3,1,0,0,0,3.8405797101449277,4.48,3,7,4,8,43.4,2,HIGH
1409,DC Motor,EQ10011,2000,Rolling Mill Drive,Blast Furnace,1,Siemens,D450,D315S,1.5 KW,1.48,1.5,1.69,1000,Periodic (S5),415,2.4,2024-04-07,08:16:00,Surface tracking on insulation,Insulation restored. Varnish applied and baked. Megger values confirmed acceptable.,4,Insulation Failure,Out of Warranty,JOB-96941,"Grease, Cleaning agents",5,Insulation Repair,2,DC Motor,1,6205 2RS,CLOSED,2024-04-07 00:00:00,2024-05-04 00:00:00,operator_15,supervisor_01,26,4,16.0,4,1,0,0,1,3.8405797101449277,4.48,3,7,4,8,36.8,2,HIGH
1525,DC Motor,EQ10011,2000,Rolling Mill Drive,Blast Furnace,1,Siemens,M150,D315S,1.5 KW,1.48,1.5,1.69,1000,Periodic (S5),415,2.4,2025-04-26,20:44:00,Rotor eccentricity observed,Rotor repaired/replaced. Dynamic balancing done. Air gap checked.,3,Rotor Failure,Out of Warranty,JOB-13770,"Grease, Cleaning agents",3,General Overhaul,2,DC Motor,3,6305 2RS,CLOSED,2025-04-26 00:00:00,2025-05-21 00:00:00,operator_04,supervisor_04,26,5,384.0,5,1,0,1,1,3.8405797101449277,4.48,3,7,4,8,43.8,2,HIGH
12,DC Motor,EQ10011,2000,Rolling Mill Drive,Blast Furnace,1,Siemens,E313,D315S,1.5 KW,1.48,1.5,1.69,1000,Periodic (S5),415,2.4,2025-05-05,10:55:00,Excessive vibration from drive end bearing,Bearings replaced and housing cleaned. Shaft journal inspected. Alignment checked.,1,Bearing Failure,Out of Warranty,,Bearing 6206 2RS,2,Bearing Replacement,2,DC Motor,2,6206 2RS,CLOSED,2025-05-05 00:00:00,2025-05-27 00:00:00,operator_01,supervisor_02,26,6,9.0,6,2,0,1,1,3.8405797101449277,4.48,3,7,4,8,24.9,3,CRITICAL
1004,DC Motor,EQ10011,2000,Rolling Mill Drive,Blast Furnace,1,Siemens,E662,D315S,1.5 KW,1.48,1.5,1.69,1000,Periodic (S5),415,2.4,2025-08-27,06:33:00,Insulation breakdown at connections,Insulation restored. Varnish applied and baked. Megger values confirmed acceptable.,4,Insulation Failure,Out of Warranty,,"Grease, Cleaning agents",5,Insulation Repair,2,DC Motor,1,6205 2RS,DISPATCHED,2025-08-27 00:00:00,2025-09-24 00:00:00,operator_05,supervisor_03,26,7,114.0,7,2,0,1,2,3.8405797101449277,4.48,3,7,4,8,29.2,3,CRITICAL
560,DC Motor,EQ10011,2000,Rolling Mill Drive,Blast Furnace,1,Siemens,K382,D315S,1.5 KW,1.48,1.5,1.69,1000,Periodic (S5),415,2.4,2025-09-14,20:45:00,Bearing overheating detected,Bearings replaced and housing cleaned. Shaft journal inspected. Alignment checked.,1,Bearing Failure,Out of Warranty,JOB-36015,Bearing N/A,2,Bearing Replacement,2,DC Motor,11,,CLOSED,2025-09-14 00:00:00,2025-09-22 00:00:00,operator_09,supervisor_02,26,8,18.0,8,3,0,1,2,3.8405797101449277,4.48,3,7,4,8,13.8,3,CRITICAL
13,AC Motor,EQ10012,2023,Rolling Mill Drive,Bar Mill,1,Crompton Greaves,S845,D315S,30.0 KW,30.11,30.0,34.69,1500,Continuous (S1),440,45.76,2024-10-29,13:59:00,Insulation resistance below acceptable limit,Insulation restored. Varnish applied and baked. Megger values confirmed acceptable.,4,Insulation Failure,Out of Warranty,,"Grease, Cleaning agents",5,Insulation Repair,1,AC Motor,2,6206 2RS,CLOSED,2024-10-29 00:00:00,2024-11-01 00:00:00,operator_10,supervisor_04,3,1,1095.0,1,0,0,0,1,3.788732394366197,3.5285714285714285,0,2,0,8,97.0,0,LOW
1265,AC Motor,EQ10012,2023,Rolling Mill Drive,Bar Mill,1,Crompton Greaves,M596,D315S,30.0 KW,30.11,30.0,34.69,1500,Continuous (S1),440,45.76,2025-06-30,13:57:00,Grease leakage from bearing housing,Bearings replaced and housing cleaned. Shaft journal inspected. Alignment checked.,1,Bearing Failure,Out of Warranty,,Bearing 6205 2RS,2,Bearing Replacement,1,AC Motor,1,6205 2RS,CLOSED,2025-06-30 00:00:00,2025-07-21 00:00:00,operator_13,supervisor_03,3,2,244.0,2,1,0,0,1,3.788732394366197,3.5285714285714285,0,2,0,8,70.2,1,MEDIUM
1222,AC Motor,EQ10012,2023,Rolling Mill Drive,Bar Mill,1,Crompton Greaves,S235,D315S,30.0 KW,30.11,30.0,34.69,1500,Continuous (S1),440,45.76,2025-07-17,08:39:00,Surface tracking on insulation,Insulation restored. Varnish applied and baked. Megger values confirmed acceptable.,4,Insulation Failure,Out of Warranty,JOB-57470,"Grease, Cleaning agents",5,Insulation Repair,1,AC Motor,4,6306 2RS,DISPATCHED,2025-07-17 00:00:00,2025-08-10 00:00:00,operator_19,supervisor_04,3,3,17.0,3,1,0,0,2,3.788732394366197,3.5285714285714285,0,2,0,8,57.4,1,MEDIUM
14,Pump Motor,EQ10013,2015,Conveyor Belt,Power Plant,1,Crompton Greaves,D574,D112M,18.5 KW,18.16,18.5,21.71,3000,Short Time (S2),415,29.26,2023-10-07,13:41:00,"Winding overheated, discoloration visible",Complete rewinding done. New insulation applied. Impregnation and baking completed.,2,Winding Failure,Out of Warranty,,"Copper wire, Insulation paper, Varnish",1,Rewinding,3,Pump Motor,3,6305 2RS,CLOSED,2023-10-07 00:00:00,2023-10-11 00:00:00,operator_05,supervisor_01,11,1,1095.0,1,0,1,0,0,3.622950819672131,3.5285714285714285,4,2,5,1,85.5,0,LOW
969,Pump Motor,EQ10013,2015,Conveyor Belt,Power Plant,1,Crompton Greaves,S898,D112M,18.5 KW,18.16,18.5,21.71,3000,Short Time (S2),415,29.26,2025-11-15,15:49:00,Excessive vibration from drive end bearing,Bearings replaced and housing cleaned. Shaft journal inspected. Alignment checked.,1,Bearing Failure,Out of Warranty,JOB-31944,Bearing 6205 2RS,2,Bearing Replacement,3,Pump Motor,1,6205 2RS,DISPATCHED,2025-11-15 00:00:00,2025-12-08 00:00:00,operator_12,supervisor_06,11,2,770.0,2,1,1,0,0,3.622950819672131,3.5285714285714285,4,2,5,1,69.8,1,MEDIUM
15,AC Motor,EQ10014,1995,Cooling Tower Fan,Bar Mill,1,Kirloskar,D289,D180L,3.7 KW,3.68,3.7,4.05,1500,Continuous (S1),415,5.43,2023-03-04,20:25:00,Low megger value on phases,Insulation restored. Varnish applied and baked. Megger values confirmed acceptable.,4,Insulation Failure,Out of Warranty,,"Grease, Cleaning agents",5,Insulation Repair,1,AC Motor,2,6206 2RS,CLOSED,2023-03-04 00:00:00,2023-03-11 00:00:00,operator_14,supervisor_05,31,1,1095.0,1,0,0,0,1,3.788732394366197,3.5555555555555554,0,5,0,2,71.2,1,MEDIUM
1102,AC Motor,EQ10014,1995,Cooling Tower Fan,Bar Mill,1,Kirloskar,S488,D180L,3.7 KW,3.68,3.7,4.05,1500,Continuous (S1),415,5.43,2023-08-10,20:07:00,Bearing noise observed during operation,Bearings replaced and housing cleaned. Shaft journal inspected. Alignment checked.,1,Bearing Failure,Out of Warranty,JOB-34529,Bearing 6205 2RS,2,Bearing Replacement,1,AC Motor,1,6205 2RS,CLOSED,2023-08-10 00:00:00,2023-08-23 00:00:00,operator_07,supervisor_07,31,2,159.0,2,1,0,0,1,3.788732394366197,3.5555555555555554,0,5,0,2,47.6,2,HIGH
622,AC Motor,EQ10014,1995,Cooling Tower Fan,Bar Mill,1,Kirloskar,E111,D180L,3.7 KW,3.68,3.7,4.05,1500,Continuous (S1),415,5.43,2024-09-17,20:32:00,Bearing overheating detected,Bearings replaced and housing cleaned. Shaft journal inspected. Alignment checked.,1,Bearing Failure,Out of Warranty,JOB-88763,Bearing NU 206,2,Bearing Replacement,1,AC Motor,7,NU 206,CLOSED,2024-09-17 00:00:00,2024-09-20 00:00:00,operator_02,supervisor_07,31,3,404.0,3,2,0,0,1,3.788732394366197,3.5555555555555554,0,5,0,2,48.5,2,HIGH
1638,AC Motor,EQ10014,1995,Cooling Tower Fan,Bar Mill,1,Kirloskar,S982,D180L,3.7 KW,3.68,3.7,4.05,1500,Continuous (S1),415,5.43,2025-04-17,12:01:00,Insulation breakdown at connections,Insulation restored. Varnish applied and baked. Megger values confirmed acceptable.,4,Insulation Failure,Out of Warranty,,"Grease, Cleaning agents",5,Insulation Repair,1,AC Motor,4,6306 2RS,DISPATCHED,2025-04-17 00:00:00,2025-05-14 00:00:00,operator_14,supervisor_06,31,4,212.0,4,2,0,0,2,3.788732394366197,3.5555555555555554,0,5,0,2,32.9,3,CRITICAL
939,Blower Motor,EQ10015,2003,Crane Hoisting,Hot Strip Mill,1,Bharat Bijlee,H383,D100L,18.5 KW,18.6,18.5,20.34,750,Continuous (S1),415,29.42,2023-09-19,08:21:00,Bearing overheating detected,Bearings replaced and housing cleaned. Shaft journal inspected. Alignment checked.,1,Bearing Failure,Out of Warranty,JOB-17034,Bearing 6306 2RS,2,Bearing Replacement,4,Blower Motor,4,6306 2RS,DISPATCHED,2023-09-19 00:00:00,2023-10-03 00:00:00,operator_04,supervisor_04,23,1,1095.0,1,1,0,0,0,3.84375,3.7777777777777777,0,1,1,3,80.1,0,LOW
16,Blower Motor,EQ10015,2003,Crane Hoisting,Hot Strip Mill,1,Bharat Bijlee,D834,D100L,18.5 KW,18.6,18.5,20.34,750,Continuous (S1),415,29.42,2024-02-13,12:37:00,Grease leakage from bearing housing,Bearings replaced and housing cleaned. Shaft journal inspected. Alignment checked.,1,Bearing Failure,Out of Warranty,,Bearing N/A,2,Bearing Replacement,4,Blower Motor,11,,DISPATCHED,2024-02-13 00:00:00,2024-02-28 00:00:00,operator_10,supervisor_02,23,2,147.0,2,2,0,0,0,3.84375,3.7777777777777777,0,1,1,3,59.5,1,MEDIUM
1558,Blower Motor,EQ10015,2003,Crane Hoisting,Hot Strip Mill,1,Bharat Bijlee,E357,D100L,18.5 KW,18.6,18.5,20.34,750,Continuous (S1),415,29.42,2025-06-19,06:18:00,Bearing overheating detected,Bearings replaced and housing cleaned. Shaft journal inspected. Alignment checked.,1,Bearing Failure,Out of Warranty,JOB-47948,Bearing 6308 2RS,2,Bearing Replacement,4,Blower Motor,6,6308 2RS,CLOSED,2025-06-19 00:00:00,2025-06-25 00:00:00,operator_11,supervisor_07,23,3,492.0,3,3,0,0,0,3.84375,3.7777777777777777,0,1,1,3,46.1,2,HIGH
883,Crane Motor,EQ10016,2014,Hydraulic Press,Power Plant,1,Havells,K955,D100L,110.0 KW,110.36,110.0,122.42,3000,Continuous (S1),3300,21.78,2024-05-28,06:57:00,"Winding overheated, discoloration visible",Complete rewinding done. New insulation applied. Impregnation and baking completed.,2,Winding Failure,Out of Warranty,JOB-60054,"Copper wire, Insulation paper, Varnish",1,Rewinding,5,Crane Motor,10,22210 E,DISPATCHED,2024-05-28 00:00:00,2024-06-23 00:00:00,operator_13,supervisor_01,12,1,1095.0,1,0,1,0,0,3.622950819672131,3.843137254901961,0,4,3,5,92.5,0,LOW
1833,Crane Motor,EQ10016,2014,Hydraulic Press,Power Plant,1,Havells,S309,D100L,110.0 KW,110.36,110.0,122.42,3000,Continuous (S1),3300,21.78,2024-06-17,09:46:00,Insulation resistance low on winding,Complete rewinding done. New insulation applied. Impregnation and baking completed.,2,Winding Failure,Out of Warranty,,"Copper wire, Insulation paper, Varnish",1,Rewinding,5,Crane Motor,7,NU 206,DISPATCHED,2024-06-17 00:00:00,2024-07-11 00:00:00,operator_05,supervisor_05,12,2,20.0,2,0,2,0,0,3.622950819672131,3.843137254901961,0,4,3,5,62.3,1,MEDIUM
1028,Crane Motor,EQ10016,2014,Hydraulic Press,Power Plant,1,Havells,E857,D100L,110.0 KW,110.36,110.0,122.42,3000,Continuous (S1),3300,21.78,2024-10-23,14:59:00,Grease leakage from bearing housing,Bearings replaced and housing cleaned. Shaft journal inspected. Alignment checked.,1,Bearing Failure,Out of Warranty,,Bearing 7206 B,2,Bearing Replacement,5,Crane Motor,9,7206 B,DISPATCHED,2024-10-23 00:00:00,2024-11-15 00:00:00,operator_17,supervisor_05,12,3,128.0,3,1,2,0,0,3.622950819672131,3.843137254901961,0,4,3,5,54.8,2,HIGH
1057,Crane Motor,EQ10016,2014,Hydraulic Press,Power Plant,1,Havells,M289,D100L,110.0 KW,110.36,110.0,122.42,3000,Continuous (S1),3300,21.78,2025-01-06,18:24:00,"Winding overheated, discoloration visible",Complete rewinding done. New insulation applied. Impregnation and baking completed.,2,Winding Failure,Out of Warranty,,"Copper wire, Insulation paper, Varnish",1,Rewinding,5,Crane Motor,1,6205 2RS,DISPATCHED,2025-01-06 00:00:00,2025-01-31 00:00:00,operator_12,supervisor_02,12,4,75.0,4,1,3,0,0,3.622950819672131,3.843137254901961,0,4,3,5,45.1,2,HIGH
1864,Crane Motor,EQ10016,2014,Hydraulic Press,Power Plant,1,Havells,H712,D100L,110.0 KW,110.36,110.0,122.42,3000,Continuous (S1),3300,21.78,2025-01-07,13:03:00,"Bearing seized, motor stalled",Bearings replaced and housing cleaned. Shaft journal inspected. Alignment checked.,1,Bearing Failure,Out of Warranty,,Bearing 6305 2RS,2,Bearing Replacement,5,Crane Motor,3,6305 2RS,CLOSED,2025-01-07 00:00:00,2025-01-13 00:00:00,operator_15,supervisor_07,12,5,1.0,5,2,3,0,0,3.622950819672131,3.843137254901961,0,4,3,5,41.8,2,HIGH
17,Crane Motor,EQ10016,2014,Hydraulic Press,Power Plant,1,Havells,K973,D100L,110.0 KW,110.36,110.0,122.42,3000,Continuous (S1),3300,21.78,2025-05-21,08:22:00,Insulation resistance below acceptable limit,Insulation restored. Varnish applied and baked. Megger values confirmed acceptable.,4,Insulation Failure,Out of Warranty,,"Grease, Cleaning agents",5,Insulation Repair,5,Crane Motor,7,NU 206,DISPATCHED,2025-05-21 00:00:00,2025-06-09 00:00:00,operator_09,supervisor_03,12,6,134.0,6,2,3,0,1,3.622950819672131,3.843137254901961,0,4,3,5,40.4,2,HIGH
1823,Crane Motor,EQ10016,2014,Hydraulic Press,Power Plant,1,Havells,E808,D100L,110.0 KW,110.36,110.0,122.42,3000,Continuous (S1),3300,21.78,2025-12-24,18:51:00,Insulation resistance below acceptable limit,Insulation restored. Varnish applied and baked. Megger values confirmed acceptable.,4,Insulation Failure,Out of Warranty,JOB-94548,"Grease, Cleaning agents",5,Insulation Repair,5,Crane Motor,6,6308 2RS,CLOSED,2025-12-24 00:00:00,2025-12-28 00:00:00,operator_15,supervisor_05,12,7,217.0,7,2,3,0,2,3.622950819672131,3.843137254901961,0,4,3,5,26.7,3,CRITICAL
18,AC Motor,EQ10017,2023,Conveyor Belt,Cold Rolling Mill,1,Siemens,E715,D160L,15.0 KW,14.81,15.0,18.25,1000,Continuous (S1),3300,3.19,2023-08-22,14:51:00,Inter-turn short circuit detected,Complete rewinding done. New insulation applied. Impregnation and baking completed.,2,Winding Failure,Out of Warranty,,"Copper wire, Insulation paper, Varnish",1,Rewinding,1,AC Motor,2,6206 2RS,CLOSED,2023-08-22 00:00:00,2023-09-01 00:00:00,operator_04,supervisor_03,3,1,1095.0,1,0,1,0,0,4.191780821917808,4.48,0,7,0,1,85.3,0,LOW
556,DC Motor,EQ10018,2019,Fan/Blower Driving,Blast Furnace,1,Bharat Bijlee,S712,D80,30.0 KW,30.49,30.0,32.68,1500,Continuous (S1),415,45.41,2025-04-06,12:29:00,Moisture ingress caused insulation degradation,Insulation restored. Varnish applied and baked. Megger values confirmed acceptable.,4,Insulation Failure,Out of Warranty,,"Grease, Cleaning agents",5,Insulation Repair,2,DC Motor,5,6307 2RS,CLOSED,2025-04-06 00:00:00,2025-04-28 00:00:00,operator_16,supervisor_06,7,1,1095.0,1,0,0,0,1,3.8405797101449277,3.7777777777777777,0,1,4,4,88.7,0,LOW
19,DC Motor,EQ10018,2019,Fan/Blower Driving,Blast Furnace,1,Bharat Bijlee,E968,D80,30.0 KW,30.49,30.0,32.68,1500,Continuous (S1),415,45.41,2025-07-17,21:09:00,"Bearing seized, motor stalled",Bearings replaced and housing cleaned. Shaft journal inspected. Alignment checked.,1,Bearing Failure,Out of Warranty,,Bearing N/A,2,Bearing Replacement,2,DC Motor,11,,CLOSED,2025-07-17 00:00:00,2025-07-26 00:00:00,operator_18,supervisor_03,7,2,102.0,2,1,0,0,1,3.8405797101449277,3.7777777777777777,0,1,4,4,75.7,0,LOW
1722,AC Motor,EQ10019,2011,Fan/Blower Driving,Sinter Plant,1,Kirloskar,D506,D180M,22.0 KW,21.81,22.0,23.93,750,Continuous with Intermittent Load (S6),440,31.3,2023-05-12,21:16:00,"Winding overheated, discoloration visible",Complete rewinding done. New insulation applied. Impregnation and baking completed.,2,Winding Failure,Out of Warranty,JOB-99227,"Copper wire, Insulation paper, Varnish",1,Rewinding,1,AC Motor,4,6306 2RS,CLOSED,2023-05-12 00:00:00,2023-05-14 00:00:00,operator_17,supervisor_05,15,1,1095.0,1,0,1,0,0,4.419354838709677,3.5555555555555554,1,5,0,4,78.9,0,LOW
922,AC Motor,EQ10019,2011,Fan/Blower Driving,Sinter Plant,1,Kirloskar,E408,D180M,22.0 KW,21.81,22.0,23.93,750,Continuous with Intermittent Load (S6),440,31.3,2024-03-06,09:49:00,"Rotor bars broken, abnormal sound",Rotor repaired/replaced. Dynamic balancing done. Air gap checked.,3,Rotor Failure,Out of Warranty,,"Grease, Cleaning agents",4,Alignment Correction,1,AC Motor,1,6205 2RS,CLOSED,2024-03-06 00:00:00,2024-03-24 00:00:00,operator_14,supervisor_03,15,2,299.0,2,0,1,1,0,4.419354838709677,3.5555555555555554,1,5,0,4,62.1,1,MEDIUM
20,AC Motor,EQ10019,2011,Fan/Blower Driving,Sinter Plant,1,Kirloskar,K812,D180M,22.0 KW,21.81,22.0,23.93,750,Continuous with Intermittent Load (S6),440,31.3,2025-02-01,13:43:00,Insulation resistance below acceptable limit,Insulation restored. Varnish applied and baked. Megger values confirmed acceptable.,4,Insulation Failure,Out of Warranty,,"Grease, Cleaning agents",5,Insulation Repair,1,AC Motor,1,6205 2RS,CLOSED,2025-02-01 00:00:00,2025-02-16 00:00:00,operator_02,supervisor_05,15,3,332.0,3,0,1,1,1,4.419354838709677,3.5555555555555554,1,5,0,4,60.3,1,MEDIUM
989,AC Motor,EQ10019,2011,Fan/Blower Driving,Sinter Plant,1,Kirloskar,M743,D180M,22.0 KW,21.81,22.0,23.93,750,Continuous with Intermittent Load (S6),440,31.3,2025-04-05,20:36:00,Grease leakage from bearing housing,Bearings replaced and housing cleaned. Shaft journal inspected. Alignment checked.,1,Bearing Failure,Out of Warranty,,Bearing 6305 2RS,2,Bearing Replacement,1,AC Motor,3,6305 2RS,DISPATCHED,2025-04-05 00:00:00,2025-04-15 00:00:00,operator_01,supervisor_03,15,4,63.0,4,1,1,1,1,4.419354838709677,3.5555555555555554,1,5,0,4,56.6,1,MEDIUM
1512,AC Motor,EQ10019,2011,Fan/Blower Driving,Sinter Plant,1,Kirloskar,K856,D180M,22.0 KW,21.81,22.0,23.93,750,Continuous with Intermittent Load (S6),440,31.3,2025-04-19,18:20:00,Coupling misalignment detected,Alignment corrected. Coupling replaced. Foundation bolts tightened.,6,Vibration Damage,Out of Warranty,,"Copper wire, Insulation paper, Varnish",1,Rewinding,1,AC Motor,7,NU 206,DISPATCHED,2025-04-19 00:00:00,2025-05-02 00:00:00,operator_13,supervisor_07,15,5,14.0,5,1,1,1,1,4.419354838709677,3.5555555555555554,1,5,0,4,44.4,2,HIGH
1883,AC Motor,EQ10019,2011,Fan/Blower Driving,Sinter Plant,1,Kirloskar,S280,D180M,22.0 KW,21.81,22.0,23.93,750,Continuous with Intermittent Load (S6),440,31.3,2025-08-13,12:19:00,Insulation resistance below acceptable limit,Insulation restored. Varnish applied and baked. Megger values confirmed acceptable.,4,Insulation Failure,Out of Warranty,,"Grease, Cleaning agents",5,Insulation Repair,1,AC Motor,11,,CLOSED,2025-08-13 00:00:00,2025-08-15 00:00:00,operator_05,supervisor_02,15,6,116.0,6,1,1,1,2,4.419354838709677,3.5555555555555554,1,5,0,4,34.2,3,CRITICAL
861,DC Motor,EQ10020,2022,Fan/Blower Driving,Wire Rod Mill,1,Siemens,K799,D180L,400.0 KW,399.76,400.0,476.71,1500,Continuous (S1),3300,81.47,2023-03-27,21:23:00,"Winding burnt, motor tripped on overload",Complete rewinding done. New insulation applied. Impregnation and baking completed.,2,Winding Failure,Out of Warranty,JOB-32797,"Copper wire, Insulation paper, Varnish",1,Rewinding,2,DC Motor,1,6205 2RS,CLOSED,2023-03-27 00:00:00,2023-04-04 00:00:00,operator_13,supervisor_07,4,1,1095.0,1,0,1,0,0,4.446808510638298,4.48,0,7,4,4,73.6,1,MEDIUM
21,DC Motor,EQ10020,2022,Fan/Blower Driving,Wire Rod Mill,1,Siemens,S335,D180L,400.0 KW,399.76,400.0,476.71,1500,Continuous (S1),3300,81.47,2023-07-02,13:36:00,Inter-turn short circuit detected,Complete rewinding done. New insulation applied. Impregnation and baking completed.,2,Winding Failure,Out of Warranty,,"Copper wire, Insulation paper, Varnish",1,Rewinding,2,DC Motor,6,6308 2RS,CLOSED,2023-07-02 00:00:00,2023-07-10 00:00:00,operator_13,supervisor_03,4,2,97.0,2,0,2,0,0,4.446808510638298,4.48,0,7,4,4,58.3,1,MEDIUM
822,DC Motor,EQ10020,2022,Fan/Blower Driving,Wire Rod Mill,1,Siemens,K407,D180L,400.0 KW,399.76,400.0,476.71,1500,Continuous (S1),3300,81.47,2024-02-08,12:47:00,Insulation resistance low on winding,Complete rewinding done. New insulation applied. Impregnation and baking completed.,2,Winding Failure,Out of Warranty,,"Copper wire, Insulation paper, Varnish",1,Rewinding,2,DC Motor,11,,CLOSED,2024-02-08 00:00:00,2024-02-26 00:00:00,operator_02,supervisor_04,4,3,221.0,3,0,3,0,0,4.446808510638298,4.48,0,7,4,4,56.4,1,MEDIUM
1539,DC Motor,EQ10020,2022,Fan/Blower Driving,Wire Rod Mill,1,Siemens,H717,D180L,400.0 KW,399.76,400.0,476.71,1500,Continuous (S1),3300,81.47,2024-08-21,09:31:00,"Bearing seized, motor stalled",Bearings replaced and housing cleaned. Shaft journal inspected. Alignment checked.,1,Bearing Failure,Out of Warranty,JOB-64969,Bearing NU 206,2,Bearing Replacement,2,DC Motor,7,NU 206,DISPATCHED,2024-08-21 00:00:00,2024-09-19 00:00:00,operator_17,supervisor_03,4,4,195.0,4,1,3,0,0,4.446808510638298,4.48,0,7,4,4,42.8,2,HIGH
565,DC Motor,EQ10020,2022,Fan/Blower Driving,Wire Rod Mill,1,Siemens,M216,D180L,400.0 KW,399.76,400.0,476.71,1500,Continuous (S1),3300,81.47,2025-02-28,08:14:00,Bearing noise observed during operation,Bearings replaced and housing cleaned. Shaft journal inspected. Alignment checked.,1,Bearing Failure,Out of Warranty,,Bearing 6205 2RS,2,Bearing Replacement,2,DC Motor,1,6205 2RS,CLOSED,2025-02-28 00:00:00,2025-03-17 00:00:00,operator_08,supervisor_02,4,5,191.0,5,2,3,0,0,4.446808510638298,4.48,0,7,4,4,45.7,2,HIGH
1152,DC Motor,EQ10021,2021,Pump Driving,Bar Mill,1,Bharat Bijlee,D347,D200L,22.0 KW,22.21,22.0,25.23,1000,Short Time (S2),3300,4.58,2024-02-08,18:35:00,"Rotor bars broken, abnormal sound",Rotor repaired/replaced. Dynamic balancing done. Air gap checked.,3,Rotor Failure,Out of Warranty,JOB-95799,"Grease, Cleaning agents",4,Alignment Correction,2,DC Motor,4,6306 2RS,CLOSED,2024-02-08 00:00:00,2024-03-01 00:00:00,operator_06,supervisor_02,5,1,1095.0,1,0,0,1,0,3.788732394366197,3.7777777777777777,4,1,4,7,95.5,0,LOW
